ID,householdID,communityID,wave,raeducl,atotb,lbrf_c,hukou
010446228001,0104462280,0104462,2011,1,9049600,employed,agri
010446228002,0104462280,0104462,2011,1,9049600,employed,agri
010446301001,0104463010,0104463,2011,1,60110,employed,agri
010446301002,0104463010,0104463,2011,1,60110,employed,agri
010446302001,0104463020,0104463,2011,1,5100,retired,agri
010446302002,0104463020,0104463,2011,1,5100,employed,agri
010446303001,0104463030,0104463,2011,1,-1530,employed,agri
010446303002,0104463030,0104463,2011,1,-1530,employed,nonagri
010446304001,0104463040,0104463,2011,1,65600,employed,agri
010446304002,0104463040,0104463,2011,1,65600,employed,agri
010446305001,0104463050,0104463,2011,1,139700,employed,agri
010446305002,0104463050,0104463,2011,1,139700,employed,agri
010446306001,0104463060,0104463,2011,1,9930,employed,agri
010446306002,0104463060,0104463,2011,1,9930,employed,agri
010446307001,0104463070,0104463,2011,1,310500,employed,agri
010446308001,0104463080,0104463,2011,1,56450,employed,agri
010446308002,0104463080,0104463,2011,1,56450,others,agri
010446309001,0104463090,0104463,2011,1,72850,employed,agri
010446309002,0104463090,0104463,2011,1,72850,employed,agri
010446310001,0104463100,0104463,2011,1,41900,employed,agri
010446310002,0104463100,0104463,2011,1,41900,employed,agri
010446311001,0104463110,0104463,2011,1,93000,employed,agri
010446312001,0104463120,0104463,2011,1,36550,employed,agri
010446312002,0104463120,0104463,2011,1,36550,employed,agri
010446313001,0104463130,0104463,2011,1,3750,employed,agri
010446313002,0104463130,0104463,2011,1,3750,employed,agri
010446314001,0104463140,0104463,2011,1,NA,retired,agri
010446314002,0104463140,0104463,2011,1,NA,employed,agri
010446315001,0104463150,0104463,2011,1,32450,retired,agri
010446316001,0104463160,0104463,2011,1,900,retired,agri
010446317001,0104463170,0104463,2011,1,NA,retired,agri
010446318001,0104463180,0104463,2011,1,60294,employed,agri
010446319001,0104463190,0104463,2011,1,54650,employed,agri
010446319002,0104463190,0104463,2011,1,54650,employed,agri
010446320001,0104463200,0104463,2011,1,44300,employed,agri
010446320002,0104463200,0104463,2011,1,44300,employed,agri
010446321001,0104463210,0104463,2011,1,3520,employed,agri
010446322001,0104463220,0104463,2011,1,2800,employed,agri
010446322002,0104463220,0104463,2011,1,2800,employed,agri
010446323001,0104463230,0104463,2011,1,15750,employed,agri
010446323002,0104463230,0104463,2011,1,15750,employed,agri
010446324001,0104463240,0104463,2011,1,NA,employed,agri
010446325001,0104463250,0104463,2011,1,20250,employed,agri
010446325002,0104463250,0104463,2011,1,20250,retired,agri
010446326001,0104463260,0104463,2011,1,NA,employed,agri
010446326002,0104463260,0104463,2011,1,NA,employed,agri
010451101001,0104511010,0104511,2011,1,75600,retired,agri
010451102001,0104511020,0104511,2011,1,14780,retired,agri
010451103001,0104511030,0104511,2011,1,109200,retired,agri
010451103002,0104511030,0104511,2011,1,109200,retired,nonagri
010451104001,0104511040,0104511,2011,1,101810,retired,agri
010451105001,0104511050,0104511,2011,1,310410,employed,agri
010451105002,0104511050,0104511,2011,1,310410,employed,agri
010451106001,0104511060,0104511,2011,1,79120,retired,agri
010451106002,0104511060,0104511,2011,1,79120,retired,agri
010451107001,0104511070,0104511,2011,1,63100,others,agri
010451107002,0104511070,0104511,2011,1,63100,employed,agri
010451108001,0104511080,0104511,2011,1,160,employed,agri
010451108002,0104511080,0104511,2011,1,160,employed,agri
010451109001,0104511090,0104511,2011,1,218110,employed,agri
010451109002,0104511090,0104511,2011,1,218110,employed,agri
010451110001,0104511100,0104511,2011,1,237480,retired,agri
010451111001,0104511110,0104511,2011,1,51200,employed,agri
010451111002,0104511110,0104511,2011,1,51200,others,agri
010451112001,0104511120,0104511,2011,1,451680,retired,agri
010451112002,0104511120,0104511,2011,1,451680,employed,agri
010451113001,0104511130,0104511,2011,1,110080,retired,agri
010451113002,0104511130,0104511,2011,1,110080,retired,agri
010451114001,0104511140,0104511,2011,1,3220,retired,agri
010451114002,0104511140,0104511,2011,1,3220,employed,agri
010451115001,0104511150,0104511,2011,1,90550,retired,agri
010451115002,0104511150,0104511,2011,1,90550,retired,agri
010451116001,0104511160,0104511,2011,1,311760,employed,agri
010451116002,0104511160,0104511,2011,1,311760,retired,nonagri
010451117001,0104511170,0104511,2011,1,214010,employed,agri
010451117002,0104511170,0104511,2011,1,214010,employed,agri
010451118001,0104511180,0104511,2011,1,37375,retired,agri
010451118002,0104511180,0104511,2011,1,37375,retired,agri
010451119001,0104511190,0104511,2011,1,122600,retired,agri
010451120001,0104511200,0104511,2011,1,313270,employed,agri
010451120002,0104511200,0104511,2011,1,313270,employed,nonagri
010451121002,0104511210,0104511,2011,1,60110,employed,agri
010451201001,0104512010,0104512,2011,1,40570,retired,agri
010451201002,0104512010,0104512,2011,1,40570,retired,agri
010451202001,0104512020,0104512,2011,1,-46640,NA,agri
010451203001,0104512030,0104512,2011,1,38770,retired,agri
010451203002,0104512030,0104512,2011,1,38770,retired,agri
010451204001,0104512040,0104512,2011,1,212850,employed,agri
010451204002,0104512040,0104512,2011,1,212850,employed,agri
010451205001,0104512050,0104512,2011,1,11130,retired,agri
010451205002,0104512050,0104512,2011,1,11130,retired,agri
010451206001,0104512060,0104512,2011,1,114110,employed,agri
010451206002,0104512060,0104512,2011,1,114110,employed,agri
010451207001,0104512070,0104512,2011,1,104395,NA,agri
010451207002,0104512070,0104512,2011,1,104395,NA,agri
010451208001,0104512080,0104512,2011,1,-322580,employed,agri
010451208002,0104512080,0104512,2011,1,-322580,employed,agri
010451209001,0104512090,0104512,2011,1,6830,retired,agri
010451210001,0104512100,0104512,2011,1,98530,retired,agri
010451210002,0104512100,0104512,2011,1,98530,retired,agri
010451211001,0104512110,0104512,2011,1,273100,employed,agri
010451211002,0104512110,0104512,2011,1,273100,retired,agri
010451212001,0104512120,0104512,2011,1,93670,retired,agri
010451212002,0104512120,0104512,2011,1,93670,retired,agri
010451213001,0104512130,0104512,2011,1,14100,employed,agri
010451214001,0104512140,0104512,2011,1,45990,employed,agri
010451214002,0104512140,0104512,2011,1,45990,retired,agri
010451215001,0104512150,0104512,2011,1,34360,retired,agri
010451216001,0104512160,0104512,2011,1,-25270,retired,agri
010451216002,0104512160,0104512,2011,2,-25270,retired,nonagri
010451217001,0104512170,0104512,2011,1,15180,employed,agri
010451217002,0104512170,0104512,2011,1,15180,retired,agri
010451218001,0104512180,0104512,2011,1,78600,retired,agri
010451219001,0104512190,0104512,2011,1,70960,employed,agri
010451219002,0104512190,0104512,2011,1,70960,employed,agri
010451220001,0104512200,0104512,2011,1,18550,retired,agri
010451220002,0104512200,0104512,2011,1,18550,retired,agri
010451221001,0104512210,0104512,2011,1,105470,retired,agri
010451221002,0104512210,0104512,2011,1,105470,retired,agri
010451222001,0104512220,0104512,2011,1,210100,employed,agri
010451222002,0104512220,0104512,2011,1,210100,employed,agri
010451223001,0104512230,0104512,2011,1,-6270,NA,agri
010451224001,0104512240,0104512,2011,1,162208,retired,agri
010451224002,0104512240,0104512,2011,1,162208,retired,agri
010451225001,0104512250,0104512,2011,1,21765,employed,agri
010451225002,0104512250,0104512,2011,1,21765,retired,agri
010451226001,0104512260,0104512,2011,1,38290,retired,agri
010451226002,0104512260,0104512,2011,1,38290,retired,agri
010451301001,0104513010,0104513,2011,1,33250,NA,agri
010451302001,0104513020,0104513,2011,1,-19750,retired,agri
010451303001,0104513030,0104513,2011,1,10810,retired,agri
010451304001,0104513040,0104513,2011,1,NA,retired,agri
010451304002,0104513040,0104513,2011,1,NA,employed,agri
010451305001,0104513050,0104513,2011,1,5800,retired,agri
010451305002,0104513050,0104513,2011,1,5800,employed,agri
010451306001,0104513060,0104513,2011,1,42560,employed,agri
010451306002,0104513060,0104513,2011,1,42560,retired,agri
010451307001,0104513070,0104513,2011,1,17700,retired,agri
010451307002,0104513070,0104513,2011,1,17700,retired,agri
010451308001,0104513080,0104513,2011,1,-6864,employed,agri
010451308002,0104513080,0104513,2011,1,-6864,retired,agri
010451309001,0104513090,0104513,2011,1,13600,retired,agri
010451310001,0104513100,0104513,2011,1,16490,employed,agri
010451310002,0104513100,0104513,2011,2,16490,employed,agri
010451311001,0104513110,0104513,2011,1,11330,retired,agri
010451312001,0104513120,0104513,2011,1,12325,retired,agri
010451312002,0104513120,0104513,2011,1,12325,employed,agri
010451313002,0104513130,0104513,2011,1,NA,employed,agri
010451314001,0104513140,0104513,2011,1,32100,retired,agri
010451314002,0104513140,0104513,2011,1,32100,retired,agri
010451315001,0104513150,0104513,2011,1,5944,retired,agri
010451316001,0104513160,0104513,2011,1,30600,retired,agri
010451317001,0104513170,0104513,2011,1,19114,retired,agri
010451317002,0104513170,0104513,2011,1,19114,retired,agri
010451318001,0104513180,0104513,2011,1,8425,retired,agri
010451318002,0104513180,0104513,2011,1,8425,employed,agri
010451319001,0104513190,0104513,2011,1,-4110,employed,agri
010451319002,0104513190,0104513,2011,1,-4110,retired,agri
010451320001,0104513200,0104513,2011,1,100420,retired,agri
010451321001,0104513210,0104513,2011,1,42222,employed,agri
010451321002,0104513210,0104513,2011,1,42222,employed,agri
010451322001,0104513220,0104513,2011,1,20655,retired,agri
010451322002,0104513220,0104513,2011,1,20655,retired,agri
014031101001,0140311010,0140311,2011,2,60700,retired,nonagri
014031101002,0140311010,0140311,2011,2,60700,retired,nonagri
014031102001,0140311020,0140311,2011,1,NA,retired,nonagri
014031102002,0140311020,0140311,2011,1,NA,retired,nonagri
014031103001,0140311030,0140311,2011,1,NA,retired,nonagri
014031103002,0140311030,0140311,2011,1,NA,retired,nonagri
014031104001,0140311040,0140311,2011,2,NA,NA,nonagri
014031105001,0140311050,0140311,2011,2,NA,retired,nonagri
014031105002,0140311050,0140311,2011,1,NA,retired,nonagri
014031107001,0140311070,0140311,2011,1,NA,retired,nonagri
014031107002,0140311070,0140311,2011,1,NA,employed,nonagri
014031108001,0140311080,0140311,2011,1,NA,retired,nonagri
014031108002,0140311080,0140311,2011,1,NA,retired,nonagri
014031109001,0140311090,0140311,2011,1,NA,retired,nonagri
014031110001,0140311100,0140311,2011,1,NA,retired,nonagri
014031111001,0140311110,0140311,2011,1,NA,retired,nonagri
014031111002,0140311110,0140311,2011,2,NA,employed,nonagri
014031112001,0140311120,0140311,2011,1,-21220,retired,nonagri
014031112002,0140311120,0140311,2011,1,-21220,retired,nonagri
014031113001,0140311130,0140311,2011,1,145500,retired,nonagri
014031114001,0140311140,0140311,2011,1,108500,retired,nonagri
014031114002,0140311140,0140311,2011,1,108500,retired,nonagri
014031115001,0140311150,0140311,2011,1,NA,employed,nonagri
014031115002,0140311150,0140311,2011,1,NA,retired,nonagri
014031116001,0140311160,0140311,2011,3,NA,retired,nonagri
014031116002,0140311160,0140311,2011,2,NA,retired,nonagri
014031117001,0140311170,0140311,2011,1,NA,employed,nonagri
014031117002,0140311170,0140311,2011,1,NA,employed,nonagri
014031118001,0140311180,0140311,2011,3,NA,retired,nonagri
014031119001,0140311190,0140311,2011,1,NA,employed,agri
014031119002,0140311190,0140311,2011,1,NA,employed,nonagri
014031120001,0140311200,0140311,2011,2,NA,others,nonagri
014031120002,0140311200,0140311,2011,1,NA,retired,nonagri
014031121001,0140311210,0140311,2011,2,NA,retired,nonagri
014031121002,0140311210,0140311,2011,1,NA,employed,nonagri
014031122001,0140311220,0140311,2011,1,373180,retired,nonagri
014031122002,0140311220,0140311,2011,1,373180,retired,nonagri
014031123001,0140311230,0140311,2011,1,NA,retired,nonagri
014031201001,0140312010,0140312,2011,2,NA,employed,agri
014031201002,0140312010,0140312,2011,2,NA,employed,agri
014031202001,0140312020,0140312,2011,2,264200,employed,agri
014031202002,0140312020,0140312,2011,1,264200,employed,nonagri
014031203001,0140312030,0140312,2011,1,NA,NA,agri
014031204001,0140312040,0140312,2011,1,NA,employed,agri
014031204002,0140312040,0140312,2011,1,NA,employed,agri
014031205001,0140312050,0140312,2011,1,NA,employed,agri
014031205002,0140312050,0140312,2011,2,NA,employed,agri
014031206001,0140312060,0140312,2011,1,NA,employed,agri
014031206002,0140312060,0140312,2011,1,NA,employed,agri
014031207001,0140312070,0140312,2011,3,NA,employed,nonagri
014031207002,0140312070,0140312,2011,1,NA,employed,agri
014031208001,0140312080,0140312,2011,1,NA,employed,agri
014031208002,0140312080,0140312,2011,1,NA,employed,agri
014031209002,0140312090,0140312,2011,2,NA,employed,agri
014031210001,0140312100,0140312,2011,1,NA,retired,agri
014031211001,0140312110,0140312,2011,1,199578,employed,agri
014031211002,0140312110,0140312,2011,1,199578,employed,agri
014031212001,0140312120,0140312,2011,1,NA,employed,agri
014031212002,0140312120,0140312,2011,1,NA,employed,agri
014031213001,0140312130,0140312,2011,1,NA,retired,agri
014031214001,0140312140,0140312,2011,1,NA,employed,agri
014031214002,0140312140,0140312,2011,1,NA,employed,agri
014031215001,0140312150,0140312,2011,1,NA,retired,others
014031215002,0140312150,0140312,2011,1,NA,retired,agri
014031216001,0140312160,0140312,2011,1,NA,employed,agri
014031217001,0140312170,0140312,2011,1,NA,employed,nonagri
014031217002,0140312170,0140312,2011,1,NA,employed,agri
014031218001,0140312180,0140312,2011,1,53250,employed,agri
014031218002,0140312180,0140312,2011,1,53250,employed,agri
014031219001,0140312190,0140312,2011,1,NA,retired,agri
014031220001,0140312200,0140312,2011,1,-33750,retired,agri
014031220002,0140312200,0140312,2011,1,-33750,retired,agri
014031221001,0140312210,0140312,2011,1,NA,employed,agri
014031221002,0140312210,0140312,2011,1,NA,retired,nonagri
014031222001,0140312220,0140312,2011,1,NA,employed,agri
014031223002,0140312230,0140312,2011,1,NA,employed,agri
014031224001,0140312240,0140312,2011,1,NA,retired,agri
014031225001,0140312250,0140312,2011,1,NA,retired,agri
014031301001,0140313010,0140313,2011,2,NA,retired,nonagri
014031301002,0140313010,0140313,2011,1,NA,retired,nonagri
014031302001,0140313020,0140313,2011,1,NA,NA,nonagri
014031302002,0140313020,0140313,2011,1,NA,NA,nonagri
014031303001,0140313030,0140313,2011,1,NA,retired,nonagri
014031303002,0140313030,0140313,2011,1,NA,retired,nonagri
014031304001,0140313040,0140313,2011,1,NA,employed,nonagri
014031304002,0140313040,0140313,2011,1,NA,employed,nonagri
014031305001,0140313050,0140313,2011,2,NA,retired,nonagri
014031305002,0140313050,0140313,2011,1,NA,retired,nonagri
014031306001,0140313060,0140313,2011,1,NA,retired,nonagri
014031306002,0140313060,0140313,2011,1,NA,retired,nonagri
014031307001,0140313070,0140313,2011,1,NA,retired,others
014031307002,0140313070,0140313,2011,1,NA,employed,others
014031308001,0140313080,0140313,2011,1,NA,employed,nonagri
014031308002,0140313080,0140313,2011,1,NA,retired,nonagri
014031309001,0140313090,0140313,2011,1,NA,retired,nonagri
014031309002,0140313090,0140313,2011,1,NA,retired,nonagri
014031310001,0140313100,0140313,2011,1,NA,retired,nonagri
014031310002,0140313100,0140313,2011,1,NA,retired,nonagri
014031311001,0140313110,0140313,2011,1,-19350,retired,nonagri
014031311002,0140313110,0140313,2011,1,-19350,retired,nonagri
014031312001,0140313120,0140313,2011,1,NA,retired,nonagri
014031312002,0140313120,0140313,2011,2,NA,employed,nonagri
014031313001,0140313130,0140313,2011,1,NA,retired,nonagri
014051101001,0140511010,0140511,2011,1,851051,employed,agri
014051101002,0140511010,0140511,2011,1,851051,employed,agri
014051102001,0140511020,0140511,2011,1,NA,employed,agri
014051102002,0140511020,0140511,2011,1,NA,employed,agri
014051103001,0140511030,0140511,2011,1,25725,NA,agri
014051103002,0140511030,0140511,2011,1,25725,retired,agri
014051104001,0140511040,0140511,2011,1,-233000,employed,agri
014051104002,0140511040,0140511,2011,1,-233000,employed,agri
014051105001,0140511050,0140511,2011,1,NA,employed,agri
014051106001,0140511060,0140511,2011,1,-165360,employed,agri
014051106002,0140511060,0140511,2011,1,-165360,employed,agri
